ExpType;ExpDay;CellID;CellName;CompNum;TpsComp;MaxIndent;MinThickness;Hysteresis;CompTime;InitialThickness;SurroundingThickness;PreviousThickness;H0Chadwick;EChadwick;CiEChadwick;R2Chadwick;FitParams;Validated;Comments
3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;5;1s;431.273384886287;135.865786719968;0.744870306144646;55.0767454545454;567.139171606255;453.642496832907;472.66342620801;831.910342601322;927.592486486952;126.339933070189;0.977978631774727;Strain100-R20.9;0;Has large jumps 
3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;6;1s;323.2307928283;167.03178570471;0.794831580076694;67.6167454545455;490.26257853301;414.915461586432;438.916732959015;608.809328855886;1307.24002804437;107.132624129318;0.99282409776149;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;7;1s;306.910740489397;77.9654846881659;0.850153019544624;80.2396727272727;384.876225177562;331.416268842294;377.844413342341;478.870282946146;1351.66878392794;121.911741291767;0.990704649500562;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;8;1s;222.030974541573;71.2641059191563;0.818254373849756;92.9506727272727;293.295080460729;276.077951417816;269.225380805464;371.391313097456;1838.29767554066;118.550467876353;0.995015094521005;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;9;1s;145.930379330352;146.0065595259;0.599835028674229;105.665654545455;291.936938856252;285.387933727528;305.149165652833;353.850669993459;2865.15499850525;1630.57187118344;0.753505898386926;Strain100-R20.9;0;Has large jumps & Bad R2 on fit 
3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;10;1s;170.176479805292;177.787495672406;0.754685865168333;118.379672727273;347.963975477697;252.334022761214;264.109512125838;496.559430800035;1772.20435527149;169.876262528971;0.990577313147464;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;11;1s;81.6849290660454;74.9954387822012;0.75394471411969;131.091654545455;156.680367848247;165.479702948693;233.570265387471;214.75188761892;4865.12547072605;649.865738446597;0.979128065032456;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;12;1s;96.6679361877381;97.3610659139572;0.889940807288706;143.798709090909;194.029002101695;139.977411827052;152.620703091812;232.995423288889;4852.01385372673;1423.03380639993;0.930792008021059;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C1;21-01-21_M3_P1_C1;13;1s;68.8921194753179;167.89632513858;0.79327413967523;156.515636363636;236.788444613898;209.131710250575;149.878513720018;294.059222283791;7350.91807534151;1157.57758009823;0.97670586086026;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;1;1s;81.7432732961898;161.543464203232;0.624043902284743;4.35956363636364;243.286737499422;240.103846534431;255.895317906886;268.646723877915;10505.9681197885;1204.98724549347;0.990269265988359;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;2;1s;82.5533274918589;164.364140768765;0.715872804778635;17.3446363636364;246.917468260624;240.391196139965;241.782744648336;284.023763385046;8754.17517324557;748.197158353854;0.994070223244319;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;3;1s;84.4801720150791;172.140153590895;0.656359489468964;29.9997090909091;256.620325605974;248.933390441153;245.792508128741;299.548569455408;8560.75694354513;416.037083710617;0.99787800917074;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;4;1s;95.0447980302292;153.91858082135;0.796105264916432;42.6476909090909;248.963378851579;220.221310155915;249.050581216497;279.35491167714;7635.72604293326;1024.09635114856;0.98580110732487;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;5;1s;93.4896901093424;162.579339627346;0.512593675282577;55.3137454545455;256.069029736688;228.010621764083;212.078670863727;269.876121682509;10007.3541352661;1455.98677870459;0.984215706765093;Strain100-R20.9;1;Succes!
