;ExpType;ExpDay;CellID;CellName;CompNum;TpsComp;MaxIndent;MinThickness;Hysteresis;CompTime;InitialThickness;SurroundingThickness;PreviousThickness;H0Chadwick;EChadwick;CiEChadwick;R2Chadwick;FitParams;Validated;Comments;manipID;date;manip;experimentType;drug;substrate;objective magnification;scale pixel per um;objective immersion;optical index correction;magnetic field correction;cell type;cell subtype;bead type;bead diameter;normal field;ramp field;compression duration;with fluo images;bacteria;comments;cellID;meanFluoPeakAmplitude 
1293;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C12;21-04-27_M2_P1_C12;3;1s;133.769531544386;138.910806771577;0.451322361378093;42.598727272727295;272.68033831596296;265.790281715218;265.790281715218;275.581727121924;6009.650413507211;1296.16491437341;0.968277273746188;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C12;794.0692416812385
1294;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C12;21-04-27_M2_P1_C12;4;1s;118.483611056322;105.93362686019;0.5160748785352429;55.2847636363636;224.417237916512;246.96566306767798;246.96566306767798;273.326359269482;4263.3474470463;731.225873101427;0.96921303763275;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C12;794.0692416812385
1295;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C12;21-04-27_M2_P1_C12;5;1s;136.18246573406;96.29085185592692;0.217399669955322;67.96872727272729;232.473317589986;234.145794193888;234.145794193888;259.371156810794;4861.36109307344;655.378156994029;0.9814952153357389;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C12;794.0692416812385
1296;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C12;21-04-27_M2_P1_C12;6;1s;109.29710732641199;112.868061960826;0.35118907882208505;80.64176363636359;222.165169287237;210.28133832301003;210.28133832301003;216.05609584786498;8671.72882889058;2738.93373554276;0.9392001067439241;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C12;794.0692416812385
1297;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C12;21-04-27_M2_P1_C12;7;1s;86.8530222904751;103.19334726146;0.28267387230394897;93.3277272727273;190.04636955193502;183.994349280404;183.994349280404;195.357003344232;9773.03779958958;2249.2406498435003;0.965082848089601;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C12;794.0692416812385
1298;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C12;21-04-27_M2_P1_C12;8;1s;85.3413387108845;111.614220210019;0.18178526376630702;106.022727272727;196.955558920903;172.606700203495;172.606700203495;188.55350091878003;13592.9387999612;3642.52251146923;0.9560414839086039;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C12;794.0692416812385
1299;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C12;21-04-27_M2_P1_C12;9;1s;84.7172473118186;110.420884920115;0.362475396934183;118.70878181818199;195.138132231934;174.61806729680802;174.61806729680802;206.339681070952;10239.3712116436;1775.1931982525698;0.977532718990285;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C12;794.0692416812385
1300;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C12;21-04-27_M2_P1_C12;10;1s;118.54168019289101;119.52959188988899;0.432164223194606;4.35954545454545;238.07127208278;211.745643393819;;252.914598681093;5855.10493067668;1416.7589280944298;0.957336932111568;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C12;794.0692416812385
1301;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C13;21-04-27_M2_P1_C13;1;1s;18.858710341705;68.1093177811043;-1.3024963142119799;17.4473272727273;86.9680281228093;85.3888731973848;85.3888731973848;93.45297078336071;52292.768990915705;51487.847537797694;0.615920452386069;Strain100-R20.9;0;Bad R2 on fit ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C13;166.5124781381126
1302;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C13;21-04-27_M2_P1_C13;2;1s;25.058086491163397;67.3937264355429;0.232546147754591;30.1465454545455;92.4518129267062;87.7131408130508;87.7131408130508;98.3950331601355;44744.723661807;42513.6267683665;0.606314380184438;Strain100-R20.9;0;Bad R2 on fit ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C13;166.5124781381126
1303;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C13;21-04-27_M2_P1_C13;3;1s;22.1198035981567;84.24495353031341;0.6671030688489;42.8377090909091;106.36475712847;92.8826991961096;92.8826991961096;107.03925876134399;94663.2680758615;56867.18541422731;0.854967333883609;Strain100-R20.9;0;Bad R2 on fit ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C13;166.5124781381126
1304;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C13;21-04-27_M2_P1_C13;4;1s;25.9156205607177;74.1722551145232;0.177198994248201;55.517745454545405;100.087875675241;97.3728734740744;97.3728734740744;108.27930888253401;43567.3470264869;11021.4945868922;0.954962122712431;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C13;166.5124781381126
1305;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C13;21-04-27_M2_P1_C13;5;1s;36.4757880433221;74.4819098430831;0.283987861789859;68.1966363636364;110.95769788640499;97.78119159895321;97.78119159895321;122.630513507736;26077.4645794474;3280.00370684375;0.987372609354813;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C13;166.5124781381126
1306;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C13;21-04-27_M2_P1_C13;6;1s;26.146320950486103;85.2250291349677;0.127538192624426;80.8747272727273;111.37135008545401;102.971908241469;102.971908241469;122.399081598016;41421.563234185094;5867.68590726025;0.9850169194618159;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C13;166.5124781381126
1307;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C13;21-04-27_M2_P1_C13;7;1s;25.7667956696408;90.692902553366;0.613693419625978;93.5677818181818;116.459698223007;109.204779783391;109.204779783391;124.687821410639;52807.1932138625;14254.0055838628;0.952240785719693;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C13;166.5124781381126
1308;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C13;21-04-27_M2_P1_C13;8;1s;28.220468323740896;77.7181009198245;0.20013291064601899;106.246727272727;105.93856924356501;106.74064729788401;106.74064729788401;106.981621428384;64515.2031635325;21481.2893607775;0.935772070945243;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C13;166.5124781381126
1309;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C13;21-04-27_M2_P1_C13;9;1s;25.96417282698;72.74172149213601;0.47444078886377605;118.92781818181801;98.7058943191159;105.00384234774401;105.00384234774401;103.161936136394;53956.0999607516;11729.5362873182;0.969507637727536;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C13;166.5124781381126
1310;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C13;21-04-27_M2_P1_C13;10;1s;12.6487873449437;63.6575959363013;-2.8292466958941604;4.34856363636364;76.306383281245;100.952997245436;;96.0683642173702;29311.228965701;38121.8441087535;0.473704851314506;Strain100-R20.9;0;Bad R2 on fit ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C13;166.5124781381126
1311;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C14;21-04-27_M2_P1_C14;1;1s;151.351683002781;63.727833160974996;0.620113564424963;17.448763636363598;215.07951616375598;207.182455341146;207.182455341146;240.57113164423302;2967.26641444891;682.299576372351;0.9562642108885101;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C14;338.1354515132104
1312;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C14;21-04-27_M2_P1_C14;2;1s;123.125875476252;72.5234020589465;0.662913502527228;30.1237454545455;195.649277535198;169.799456971296;169.799456971296;230.373979708776;3682.9874504759205;769.3054096391201;0.96384761264089;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C14;338.1354515132104
1313;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C14;21-04-27_M2_P1_C14;3;1s;130.293798268474;90.4599517320586;0.966057016411746;42.80741818181821;220.753750000533;167.322504977751;167.322504977751;371.026712477918;2369.81986129548;553.755258514357;0.94950805740472;Strain100-R20.9;0;Has large jumps ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C14;338.1354515132104
1314;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C14;21-04-27_M2_P1_C14;4;1s;68.1425581399166;65.5811406208109;0.642311123322187;55.471745454545406;133.72369876072798;160.362716745791;160.362716745791;423.335145974309;1022.71865219119;1248.2658578947999;0.25310497972421403;Strain100-R20.9;0;Has large jumps & Bad R2 on fit ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C14;338.1354515132104
1315;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C14;21-04-27_M2_P1_C14;5;1s;56.727850976898296;72.6558134518793;0.80679636729422;68.1577272727273;129.383664428778;118.21942403334499;118.21942403334499;119.133853869163;21512.4619777367;13367.557376101398;0.8071648961916651;Strain100-R20.9;0;Bad R2 on fit ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C14;338.1354515132104
1316;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C14;21-04-27_M2_P1_C14;6;1s;53.7907206026252;62.243065942440396;0.46512098710075;80.8247818181818;116.033786545066;103.657970909928;103.657970909928;115.832113766625;16558.5339120314;6248.28751754987;0.9148343319791591;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C14;338.1354515132104
1317;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C14;21-04-27_M2_P1_C14;7;1s;50.8321941764187;52.55670014195871;0.959289365304345;93.5157090909091;103.388894318377;101.533708873332;101.533708873332;213.795099564127;2956.98553297867;1176.94073066968;0.8477673920367901;Strain100-R20.9;0;Has large jumps & Bad R2 on fit ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C14;338.1354515132104
1318;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C14;21-04-27_M2_P1_C14;8;1s;15.895654904179098;111.28310344704201;0.18293445913723397;106.215654545455;127.178758351221;89.9422051444635;89.9422051444635;409.030275306902;1409.4098091722199;1785.54825277458;0.330431816239572;Strain100-R20.9;0;Has large jumps & Bad R2 on fit ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C14;338.1354515132104
1319;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C14;21-04-27_M2_P1_C14;9;1s;105.75533825106899;64.27695886770661;0.9703330768073749;118.912654545455;170.032297118775;99.5293522801194;99.5293522801194;188.56785230321603;3961.31201699498;1537.63629575703;0.915578828698865;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C14;338.1354515132104
1320;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C14;21-04-27_M2_P1_C14;10;1s;134.26769921353997;92.9088827733988;0.631340054871332;4.35958181818182;227.176581986939;116.046770367853;;251.608363399874;4035.50616266955;508.38092017120005;0.9857589629577971;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C14;338.1354515132104
1321;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C15;21-04-27_M2_P1_C15;1;1s;70.56467634867799;85.2776728496014;-1.4325525249655402;17.4067090909091;155.842349198279;206.604019474533;206.604019474533;191.965242629097;6959.0896537052395;3514.4474882426503;0.7905051670439109;Strain100-R20.9;0;Has large jumps & Bad R2 on fit ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C15;84.84482000000044
1322;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C15;21-04-27_M2_P1_C15;2;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C15;84.84482000000044
1323;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C15;21-04-27_M2_P1_C15;3;1s;125.59164873213601;2.49369779893982;-0.349700965947766;42.7922727272727;128.085346531076;116.963631085263;116.963631085263;374.16280410290705;875.560503039087;1118.56610572688;0.251495161303524;Strain100-R20.9;0;Has large jumps & Bad R2 on fit ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C15;84.84482000000044
1324;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C15;21-04-27_M2_P1_C15;4;1s;16.6720430181975;89.0149728213903;-1.0478159440963999;55.4786181818182;105.687015839588;118.21595044215401;118.21595044215401;122.152343749953;43910.443063074;30626.777833981498;0.73649989142506;Strain100-R20.9;0;Bad R2 on fit ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C15;84.84482000000044
1325;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C15;21-04-27_M2_P1_C15;5;1s;55.7776373373034;92.63034605244341;0.29269090025937;68.1647454545455;148.40798338974702;125.595775070254;125.595775070254;173.42502843741002;11712.4847980946;1753.1966559908099;0.98019893739941;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C15;84.84482000000044
1326;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C15;21-04-27_M2_P1_C15;6;1s;50.517332890303706;140.4326998991;0.9536467125646719;80.8527272727273;190.950032789404;180.71226565283797;180.71226565283797;207.011098630416;23332.2315442854;7982.0516970628505;0.912804873527143;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C15;84.84482000000044
1327;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C15;21-04-27_M2_P1_C15;7;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C15;84.84482000000044
1328;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C15;21-04-27_M2_P1_C15;8;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C15;84.84482000000044
1329;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C15;21-04-27_M2_P1_C15;9;1s;67.798886119613;101.23377865459601;0.582026893567002;118.951654545455;169.032664774209;187.303290275911;187.303290275911;237.90974190570802;4480.2096147042;4208.5606001979795;0.552118749498444;Strain100-R20.9;0;Has large jumps & Bad R2 on fit ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C15;84.84482000000044
1330;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C15;21-04-27_M2_P1_C15;10;1s;89.606752340884;218.254732461609;0.3832566250578289;4.3455454545454595;307.86148480249295;152.352828225708;;367.53036614577104;7777.401316431829;1888.21892902477;0.948756526244976;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C15;84.84482000000044
1331;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C16;21-04-27_M2_P1_C16;1;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C16;46.14003975524506
1332;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C16;21-04-27_M2_P1_C16;2;1s;29.612570119630497;103.78558265305;0.41166506899770794;29.9096545454545;133.39815277268;143.552401365556;143.552401365556;128.219898609632;96005.5387672147;43699.3562669571;0.899567960862398;Strain100-R20.9;0;Bad R2 on fit ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C16;46.14003975524506
1333;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C16;21-04-27_M2_P1_C16;3;1s;55.3838337215843;112.885687163593;0.5459502722454;42.608763636363605;168.269520885177;142.907987169363;142.907987169363;133.417456875258;116004.151447792;130492.167564611;0.613743218692953;Strain100-R20.9;0;Bad R2 on fit ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C16;46.14003975524506
1334;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C16;21-04-27_M2_P1_C16;4;1s;41.0993086845363;120.654813894315;0.30859022729581104;55.2966545454546;161.754122578851;151.57098622542802;151.57098622542802;150.030318168811;88626.7906717152;36237.143942085095;0.9113115724855501;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C16;46.14003975524506
1335;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C16;21-04-27_M2_P1_C16;5;1s;27.6349490167237;138.140706395144;0.404309732223065;67.9857272727273;165.775655411868;168.620583355731;168.620583355731;173.404254417912;60568.50643826;21211.0759365755;0.939586792811927;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C16;46.14003975524506
1336;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C16;21-04-27_M2_P1_C16;6;1s;68.99986865654239;125.88206251507799;0.37228100288216703;80.6747272727273;194.881931171621;180.813290078327;180.813290078327;2975.4725461424896;77.3790358224277;388.210926995432;0.0177735764763078;Strain100-R20.9;0;Has too big CI on E & Has large jumps & Bad R2 on fit ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C16;46.14003975524506
1337;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C16;21-04-27_M2_P1_C16;7;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C16;46.14003975524506
1338;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C16;21-04-27_M2_P1_C16;8;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C16;46.14003975524506
1339;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C16;21-04-27_M2_P1_C16;9;1s;104.9449089139;93.84652791554069;0.30028881278390696;118.751727272727;198.79143682944002;164.146910202524;164.146910202524;493.009622796154;1369.51546059306;1043.75714624044;0.43932879238696704;Strain100-R20.9;0;Has large jumps & Bad R2 on fit ;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C16;46.14003975524506
1340;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C16;21-04-27_M2_P1_C16;10;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C16;46.14003975524506
1341;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C17;21-04-27_M2_P1_C17;1;1s;78.9142422292208;129.870654889642;0.775786502369445;17.2837090909091;208.784897118863;183.223948808137;183.223948808137;221.30817188291303;11562.044909453401;2085.11024588471;0.977494245120928;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C17;673.3052779234679
1342;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C17;21-04-27_M2_P1_C17;2;1s;66.9629431050387;116.041593236702;0.47914895233174;29.807745454545497;183.00453634174;181.830387146932;181.830387146932;196.28466849154702;14861.4575541428;1849.0567317078896;0.988375379157304;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C17;673.3052779234679
1343;3T3aSFL-6FP_doxy;21-04-27;M2_P1_C17;21-04-27_M2_P1_C17;3;1s;75.8475394281037;131.04860479949102;0.567663829583018;42.332745454545396;206.896144227595;182.855257200609;182.855257200609;222.62489416940602;11394.916474641299;2360.63997696225;0.972089941425198;Strain100-R20.9;1;Succes!;21-04-27_M2;21-04-27;M2;compressions;doxycyclin;20um fibronectin discs;100X;15.8;oil;0.875;1.15;3T3;aSFL-6FP;M450;4503;5;['3', '40'];1s;True;;;21-04-27_M2_P1_C17;673.3052779234679
