;idxCompression;T;Tabs;B;F;dx;dy;dz;D2;D3
1279;8;93.09299999999348;70193.962;33.694;0.0;4.731594023099006;-1.4115081396451015;0.594;4.937644907008868;4.973245743748302
1280;8;93.10699999998906;70193.976;32.623;0.0;4.731478890482503;-1.4098256103024827;0.594;4.9370538525061995;4.972658920793412
1281;8;93.12199999998847;70193.991;31.625;0.0;4.729551781479598;-1.4102349779135164;0.566;4.935323975852809;4.967673373585221
1282;8;93.13699999998789;70194.006;30.603;0.0;4.730709321506211;-1.412955177428026;0.562;4.937211056660067;4.969094184859693
1283;8;93.15299999999115;70194.022;29.516;0.0;4.729471104579529;-1.4144865690430064;0.556;4.936463226142353;4.967676034430563
1284;8;93.16699999998673;70194.036;28.558;0.0;4.73368939376941;-1.411456961127307;0.57;4.939638248880148;4.972416518132782
1285;8;93.18299999998999;70194.052;27.621;0.0;4.731615500141261;-1.414588973020479;0.586;4.93854707416748;4.973192455934938
1286;8;93.19700000000012;70194.066;26.667;0.0;4.728573897080083;-1.4201945946129333;0.586;4.937242528650473;4.971897000815173
1287;8;93.21299999998882;70194.082;25.682;0.0;4.72904502766913;-1.4222424233856823;0.584;4.938283141396421;4.972695082608635
1288;8;93.22799999998824;70194.097;24.773;0.0;4.730762359835485;-1.4239818101043906;0.584;4.940428797254787;4.974825896525865
1289;8;93.24199999999837;70194.111;23.88;0.0;4.729367049079285;-1.4291360145105703;0.584;4.940581183715946;4.974977229383875
1290;8;93.25799999998708;70194.127;23.016;0.0;4.727857776426452;-1.43236320906061;0.584;4.9400712056392955;4.974470777558802
1291;8;93.2719999999972;70194.141;22.132;0.0;4.73004901416507;-1.4352318994741446;0.57;4.94300053425772;4.9757566541855835
1292;8;93.28800000000047;70194.157;21.312;0.0;4.726955983115702;-1.43780258758315;0.574;4.940788312321642;4.9740190135517315
1293;8;93.30199999999604;70194.171;20.501;0.0;4.726450119412639;-1.4427089339097934;0.56;4.941734492997259;4.973363027095336
1294;8;93.3179999999993;70194.187;19.705;0.0;4.7239412752062675;-1.4426739686811612;0.564;4.93932478700355;4.9714208584174076
1295;8;93.33199999999488;70194.201;18.886;0.0;4.726432764896301;-1.446349024640967;0.584;4.942781826276087;4.9771626638241555
1296;8;93.34799999999814;70194.217;18.131;0.0;4.727423226792641;-1.450201698589272;0.552;4.944857463244998;4.975572261741332
1297;8;93.36299999999756;70194.232;17.401;0.0;4.726178690975326;-1.4558682051886929;0.566;4.9453328755412;4.977617226134267
1298;8;93.37699999999313;70194.246;16.683;0.0;4.723357130298657;-1.4595927276234615;0.588;4.94373477351632;4.978579868885751
1299;8;93.39199999999255;70194.261;15.936;0.0;4.723437023238895;-1.4603059770274127;0.596;4.944021729224691;4.979815946302223
1300;8;93.40799999999581;70194.277;15.247;0.0;4.721144817050941;-1.464503476781514;0.596;4.943073822741484;4.978874854530098
1301;8;93.42199999999139;70194.291;14.598;0.0;4.7241204255391045;-1.467612359186515;0.596;4.946837356517069;4.9826113466567685
1302;8;93.43799999999464;70194.307;13.993;0.0;4.722130492024745;-1.4669023310078748;0.576;4.944726365778616;4.97816179251199
1303;8;93.45199999999022;70194.321;13.275;0.0;4.720971328347918;-1.4727698013799873;0.596;4.945363603511875;4.981148177974628
1304;8;93.46799999999348;70194.337;12.679;0.0;4.723463971460683;-1.4753014128009752;0.58;4.948497362664719;4.982371538564711
1305;8;93.48199999998906;70194.351;12.131;0.0;4.719963599540011;-1.4818602544537434;0.6;4.947116957856608;4.983368960323168
1306;8;93.49799999999232;70194.367;11.555;0.0;4.71933296352233;-1.485279486750895;0.584;4.9475406794034;4.981888675427368
1307;8;93.51199999998789;70194.381;10.962;0.0;4.717097081382442;-1.4916874677719842;0.6;4.9473362910453895;4.98358669802129
1308;8;93.52799999999115;70194.397;10.411;0.0;4.717882629665088;-1.491083878697695;0.602;4.9479033580505325;4.984390799346269
1309;8;93.54199999998673;70194.411;9.952;0.0;4.716294544839611;-1.497333173295912;0.6;4.94827655507817;4.984520123897212
1310;8;93.5570000000007;70194.426;9.401;0.0;4.715188452574446;-1.5023499379252692;0.6;4.948743020128996;4.984983197491788
1311;8;93.5729999999894;70194.442;8.922;0.0;4.712558934059087;-1.504590758691911;0.598;4.946918743836533;4.982931773376114
1312;8;93.58699999999953;70194.456;8.459;0.0;4.711895938614665;-1.5126546451641583;0.604;4.948746044390446;4.985469226850175
1313;8;93.60299999998824;70194.472;8.029;0.0;4.712579212141161;-1.5170175640040073;0.61;4.950731776232849;4.98817051835657
1314;8;93.61799999998766;70194.487;7.636;0.0;4.711683284360802;-1.5206124857128365;0.606;4.950981892900717;4.987931204801322
1315;8;93.63199999999779;70194.501;7.185;0.0;4.713602807889493;-1.5222434157891087;0.61;4.953309645828434;4.990729049693742
1316;8;93.64800000000105;70194.517;6.82;0.0;4.710479369973417;-1.526785658091859;0.6;4.951736093603953;4.987954524722548
1317;8;93.66300000000047;70194.532;6.483;0.0;4.712386416825328;-1.5310248943806584;0.606;4.954858521561757;4.991779138613122
1318;8;93.67699999999604;70194.546;6.126;0.0;4.711872022237904;-1.5359552744661942;0.624;4.955895131972511;4.995024780630105
1319;8;93.6929999999993;70194.562;5.733;0.0;4.710424971773741;-1.53947344607026;0.618;4.955611153618198;4.993996986969965
1320;8;93.70699999999488;70194.576;5.457;0.0;4.709522302434705;-1.5398882843439416;0.616;4.954882061703347;4.993026361375395
1321;8;93.72299999999814;70194.592;5.193;0.0;4.709691812346785;-1.544011653713561;0.618;4.9563261549346835;4.994706493287631
1322;8;93.73699999999371;70194.606;4.885;0.0;4.70763499488453;-1.5477680603572959;0.622;4.9555436849778305;4.994426615110453
1323;8;93.75199999999313;70194.621;4.638;0.0;4.70690733851626;-1.5521695733242797;0.62;4.956229118768814;4.994858063822424
1324;8;93.76799999999639;70194.637;4.386;0.0;4.706549695130545;-1.555600644977607;0.622;4.95696514002148;4.995837006887651
1325;8;93.78199999999197;70194.651;4.216;0.0;4.707285049918039;-1.5552034064147406;0.622;4.957538721634546;4.996406126057598
1326;8;93.79799999999523;70194.667;4.017;0.0;4.70474410862471;-1.5582260816182418;0.624;4.9560756298783675;4.995203864615964
1327;8;93.8119999999908;70194.681;3.798;0.0;4.708738401524549;-1.5599961356981311;0.624;4.96042390097712;4.999518104516181
1328;8;93.82799999999406;70194.697;3.607;0.0;4.704862851107412;-1.5653359888538814;0.622;4.958428299948657;4.997288785504769
1329;8;93.84299999999348;70194.712;3.554;0.0;4.708011863625268;-1.5668917119207504;0.628;4.961907430104093;5.001490712269913
1330;8;93.85699999998906;70194.726;3.424;0.0;4.703967984191859;-1.5701366061401532;0.626;4.959097070863137;4.998451736112227
1331;8;93.87299999999232;70194.742;3.274;0.0;4.702014447483004;-1.5713273623687305;0.63;4.957621359489606;4.997490324559675
1332;8;93.88699999998789;70194.756;3.169;0.0;4.704979183756416;-1.5741462888171798;0.63;4.961327005769534;5.00116642976197
1333;8;93.90199999998731;70194.771;3.153;0.0;4.705626259134169;-1.5766341426434525;0.638;4.962730469247961;5.0035724947683216
1334;8;93.91799999999057;70194.787;3.108;0.0;4.705036649958876;-1.5802357177666386;0.636;4.963316915245458;5.0038995594597715
1335;8;93.9320000000007;70194.801;3.063;0.0;4.7012774930514905;-1.5819764395477192;0.634;4.960308409963697;5.000661508436317
1336;8;93.9479999999894;70194.817;3.015;0.0;4.7030192864452625;-1.5814113722757726;0.634;4.961779150369275;5.002120384101051
1337;8;93.96199999999953;70194.831;3.076;0.0;4.702137304902427;-1.5838341770206819;0.634;4.961716027187957;5.0020577700036455
1338;8;93.97799999998824;70194.847;3.088;0.0;4.705628499301747;-1.5811188157601002;0.64;4.964159171802556;5.005244877425223
1339;8;93.99199999999837;70194.861;3.043;0.0;4.705476474168157;-1.5815085877698005;0.636;4.964139226707851;5.004715202900123
1340;8;94.00799999998708;70194.877;58.224;0.0;4.7052136834803076;-1.578825369290056;0.636;4.963035900930418;5.00362082435552
1341;0;94.0219999999972;70194.891;5.132;0.0;4.712313405580389;-1.5703519022352777;0.738;4.9670819128807;5.021607982436164
1344;0;94.62199999998847;70195.491;5.153;0.0;4.719881620680166;-1.5685890386999248;0.726;4.973706272546056;5.026413242617839
1347;0;95.22299999999814;70196.092;5.141;0.0;4.72569772542962;-1.5610106666157557;0.738;4.97684370795576;5.031263985661937
1350;0;95.8229999999894;70196.692;5.141;0.0;4.732427227976021;-1.5547389151821043;0.746;4.98127298614224;5.036824055143322
1353;0;96.42299999999523;70197.292;5.141;0.0;4.743739720610755;-1.551274679248881;0.738;4.990943765199015;5.045211954653533
1356;0;97.02399999999034;70197.893;5.153;0.0;4.748593247582896;-1.550752999170215;0.726;4.995395149077328;5.0478756616447376
1360;0;100.93999999998778;70201.809;5.12;0.0;4.792481716813149;-1.5133212441715485;0.706;5.025735985310931;5.075082087419792
1363;0;101.56599999999162;70202.435;5.137;0.0;4.800820344462728;-1.513039184832556;0.652;5.033603436371005;5.0756543966907355
1366;0;102.16699999998673;70203.036;5.149;0.0;4.810070139324053;-1.519039487996137;0.638;5.044229942350813;5.084417342361707
1369;0;102.76699999999255;70203.636;5.157;0.0;4.81380733751831;-1.5176968560693151;0.59;5.047389902679186;5.08175607734844
1372;0;103.36599999999453;70204.235;5.128;0.0;4.8237297291643735;-1.5008336824462654;0.614;5.05181850845707;5.088994620000046
1375;0;103.96699999998964;70204.836;5.12;0.0;4.824633473972965;-1.5113954878552789;0.624;5.055828762813248;5.094190856150733
1378;9;104.56599999999162;70205.435;3.104;0.0;4.805567298548191;-1.5328239299661597;0.624;5.044108073896977;5.082558633321673
1379;9;104.58699999999953;70205.456;3.035;0.0;4.803630110698925;-1.5356354779740615;0.562;5.043117940483445;5.074335676876924
1380;9;104.60099999999511;70205.47;3.071;0.0;4.806899059100915;-1.537380318564858;0.546;5.046763002984769;5.076212447119983
1381;9;104.61699999999837;70205.486;3.112;0.0;4.806414863545738;-1.5376541005012028;0.542;5.04638523829697;5.0754081582963915
1382;9;104.63099999999395;70205.5;3.153;0.0;4.807902802476135;-1.5355055565482796;0.568;5.047148370342258;5.079008827738786
1383;9;104.6469999999972;70205.516;3.157;0.0;4.808036832248612;-1.5363060440470189;0.57;5.047519632575456;5.079601799475493
1384;9;104.66099999999278;70205.53;3.278;0.0;4.804949331443755;-1.5405010117490994;0.57;5.045857850251212;5.077950516196647
1385;9;104.6759999999922;70205.545;3.42;0.0;4.806015105957174;-1.5400592160155069;0.568;5.046737915477962;5.078600947851962
1386;9;104.69199999999546;70205.561;3.514;0.0;4.805849978066064;-1.5378807062623674;0.57;5.045916277384279;5.078008574074252
1387;9;104.70599999999104;70205.575;3.587;0.0;4.803696471759449;-1.5418208441266577;0.566;5.045068018191392;5.0767181631618685
1388;9;104.72099999999045;70205.59;3.777;0.0;4.8044934484087305;-1.5405238907084895;0.566;5.045430720329637;5.077078604241423
1389;9;104.73699999999371;70205.606;3.976;0.0;4.8057893705636285;-1.5382341460057194;0.566;5.045966286268697;5.077610832090256
1390;9;104.75099999998929;70205.62;4.179;0.0;4.807420384147466;-1.537104771936438;0.566;5.047175628985616;5.078812639763978
1391;9;104.76699999999255;70205.636;4.333;0.0;4.810013758560028;-1.5351110534435133;0.564;5.0490393446616375;5.0804423334923525
1392;9;104.78099999998813;70205.65;4.597;0.0;4.807231196269828;-1.534196426120689;0.564;5.0461104276770765;5.077531531001194
1393;9;104.79699999999139;70205.666;4.901;0.0;4.806674264615399;-1.5323965373714543;0.566;5.045032867471134;5.076683231585758
1394;9;104.81099999998696;70205.68;5.145;0.0;4.806328440320172;-1.5350252670881959;0.56;5.045502516779644;5.07648457565171
1395;9;104.82699999999022;70205.696;5.384;0.0;4.80899201613795;-1.5316714971184808;0.564;5.047021080435836;5.0784365494080665
1396;9;104.84199999998964;70205.711;5.709;0.0;4.809264562302781;-1.5326812820394655;0.562;5.047587299149515;5.078777563797758
1397;9;104.85599999999977;70205.725;6.102;0.0;4.807434823075354;-1.5276236275950086;0.556;5.044310014828995;5.074859557239401
1398;9;104.87199999998847;70205.741;6.406;0.0;4.80973485170337;-1.5242428813058446;0.558;5.045479729906917;5.076241690946323
1399;9;104.8859999999986;70205.755;6.703;0.0;4.813162659978292;-1.5206324709689776;0.558;5.047658655572356;5.078407417997745
1400;9;104.90199999998731;70205.771;7.137;0.0;4.811087051539149;-1.5163649123015264;0.556;5.044395024653291;5.074944055331731
1401;9;104.91599999999744;70205.785;7.555;0.0;4.81414124694585;-1.5139311342553359;0.56;5.046577397089337;5.077552897293438
1402;9;104.93099999999686;70205.8;7.96;0.0;4.8119423085883986;-1.5125472039104104;0.556;5.0440646135076666;5.074615633251472
1403;9;104.94700000000012;70205.816;8.342;0.0;4.814036315907914;-1.5064355925959168;0.558;5.044233722332863;5.075003236010796
1404;9;104.96099999999569;70205.83;8.828;0.0;4.816005812774544;-1.5043039649138896;0.552;5.0454774211697595;5.07558335637726
1405;9;104.97699999999895;70205.846;9.364;0.0;4.817462778197066;-1.4961368209138415;0.554;5.044439810941188;5.074769847609679
1406;9;104.99099999999453;70205.86;9.863;0.0;4.814576481588445;-1.495232862689281;0.55;5.041415278543373;5.0713280322545256
1407;9;105.00699999999779;70205.876;10.334;0.0;4.815926341052887;-1.4959035587548248;0.554;5.042903328395499;5.073242550829046
1408;9;105.02099999999336;70205.89;10.869;0.0;4.817000863042844;-1.4906910486512561;0.55;5.04238605395149;5.072293082727424
1409;9;105.03699999999662;70205.906;11.49;0.0;4.817335228518794;-1.4850965676611207;0.55;5.041054504685212;5.070969386538146
1410;9;105.0509999999922;70205.92;12.017;0.0;4.818405667761333;-1.4817326306703575;0.544;5.041087657233093;5.070355092881349
1411;9;105.06699999999546;70205.936;12.569;0.0;4.821640629583371;-1.4738168948007202;0.544;5.041860232121588;5.071123208939925
1412;9;105.08099999999104;70205.95;13.198;0.0;4.820710002400112;-1.470329153924214;0.55;5.039951661288031;5.069873050493472
1413;9;105.0969999999943;70205.966;13.863;0.0;4.820283411191232;-1.462463469626975;0.546;5.037254367629131;5.066759078957549
1414;9;105.11099999998987;70205.98;14.48;0.0;4.819623305494652;-1.4559189283519212;0.53;5.034726281815189;5.062545677107575
1415;9;105.12699999999313;70205.996;15.121;0.0;4.821453261033643;-1.4501081266978115;0.538;5.034801399007411;5.063464143000026
1416;9;105.14199999999255;70206.011;15.786;0.0;4.823140850409517;-1.446274338226509;0.538;5.035314997525136;5.063974834485412
1417;9;105.15599999998813;70206.025;16.565;0.0;4.8226517460155005;-1.4366122825413707;0.534;5.0320795615426315;5.060334051591365
1418;9;105.17199999999139;70206.041;17.259;0.0;4.82462182875239;-1.4328275483611617;0.524;5.032888889476571;5.060093534097637
1419;9;105.18599999998696;70206.055;17.977;0.0;4.826432363238594;-1.4257455853236345;0.528;5.032613618288882;5.060235550938979
1420;9;105.20199999999022;70206.071;18.744;0.0;4.826052709343049;-1.421458809832375;0.456;5.031036662697605;5.051659717499532
1421;9;105.21600000000035;70206.085;19.568;0.0;4.825766708270995;-1.414439789497514;0.5;5.028783574660024;5.053579349408738
1422;9;105.23199999998906;70206.101;20.347;0.0;4.826560946798416;-1.4075077228048838;0.498;5.027600676556862;5.052204722981346
1423;9;105.24599999999919;70206.115;21.121;0.0;4.825209531360157;-1.4019323136070312;0.494;5.0247448923765745;5.048969918058977
1424;9;105.2609999999986;70206.13;21.982;0.0;4.82883266837453;-1.396583609968418;0.496;5.0267355926877135;5.051147069606418
1425;9;105.27699999998731;70206.146;22.882;0.0;4.8268427960676235;-1.3921541881298425;0.494;5.023594794713978;5.0478253398347075
1426;9;105.29099999999744;70206.16;23.714;0.0;4.827682374492601;-1.387048036070934;0.496;5.0229890865255475;5.047418683183985
1427;9;105.3070000000007;70206.176;24.606;0.0;4.828364348243309;-1.3819842975886991;0.492;5.022248786964736;5.046290407632993
1428;9;105.32200000000012;70206.191;25.499;0.0;4.827598044281497;-1.3759536445642977;0.49;5.019855706007924;5.043714039191785
1429;9;105.33599999999569;70206.205;26.509;0.0;4.828527527078322;-1.3660771439852046;0.494;5.018051897207906;5.042309078494878
1430;9;105.35199999999895;70206.221;27.41;0.0;4.831272094090717;-1.3618878814071314;0.49;5.01955462652448;5.043414383992586
1431;9;105.36599999999453;70206.235;28.359;0.0;4.831254294258312;-1.3524892460755535;0.49;5.0169956364879775;5.0408675063464425
1432;9;105.38199999999779;70206.251;29.345;0.0;4.833106811415023;-1.3466857690385696;0.492;5.017218752563744;5.041284361259271
1433;9;105.39800000000105;70206.267;30.412;0.0;4.834394662745427;-1.3403304216428333;0.464;5.016757657527691;5.038169647239235
1434;9;105.41199999999662;70206.281;31.378;0.0;4.831992103220255;-1.3281271838171251;0.456;5.011194418696696;5.031898796873494
1435;9;105.42699999999604;70206.296;32.424;0.0;4.836027827199092;-1.324438217388967;0.454;5.014110263758111;5.034621906074421
1436;9;105.44099999999162;70206.31;33.471;0.0;4.837216473606646;-1.313163809352102;0.458;5.012291133077132;5.03317259814559
1437;9;105.45699999999488;70206.326;34.623;0.0;4.838519019813492;-1.3079908706474206;0.456;5.012195768602211;5.032896027417406
1438;9;105.47099999999045;70206.34;35.666;0.0;4.837403174640229;-1.3028612496198466;0.46;5.009782121986978;5.030856478749951
1439;9;105.48699999999371;70206.356;36.818;0.0;4.84362494263076;-1.2928303610804508;0.428;5.0131938848808;5.031430902576945
1440;9;105.50099999998929;70206.37;37.918;0.0;4.842655454645736;-1.2858407309134778;0.432;5.010458884941199;5.029047846032706
1441;9;105.51699999999255;70206.386;39.151;0.0;4.844360927483639;-1.2714029446868889;0.434;5.008422730110612;5.027191486654218
1442;9;105.53099999998813;70206.4;40.279;0.0;4.844310773913222;-1.266693661373401;0.436;5.007180814192281;5.026127306984501
1443;9;105.54599999998754;70206.415;41.456;0.0;4.845053650660548;-1.258118947141055;0.438;5.0057375243748465;5.024863397440215
1444;9;105.5619999999908;70206.431;39.261;0.0;4.848798357191899;-1.249235371277186;0.434;5.007138356542278;5.025911909450553
1445;9;105.57600000000093;70206.445;38.157;0.0;4.8488762535452805;-1.2473611564846387;0.436;5.006746526128721;5.025694656154711
1446;9;105.59199999998964;70206.461;36.981;0.0;4.848268030628482;-1.24870096148548;0.434;5.006491484865318;5.02526745437782
1447;9;105.60599999999977;70206.475;35.845;0.0;4.847886413556374;-1.2454826293333963;0.428;5.005320135487411;5.023585737171778
1448;9;105.62199999998847;70206.491;34.729;0.0;4.84613310992747;-1.2464261035775481;0.458;5.003856927492512;5.024773442734986
1449;9;105.6359999999986;70206.505;33.755;0.0;4.846587172115758;-1.240208093412342;0.454;5.002751576071161;5.023309599445618
1450;9;105.65199999998731;70206.521;32.583;0.0;4.848284638716168;-1.2406585931309957;0.45;5.004507736303437;5.02469876537101
1451;9;105.66599999999744;70206.535;31.528;0.0;4.8495772556940135;-1.2398961387205585;0.446;5.005571095665192;5.025401276889123
1452;9;105.6820000000007;70206.551;30.526;0.0;4.847633858656479;-1.2408673944815343;0.444;5.003929048086124;5.0235885498595625
1453;9;105.69599999999627;70206.565;29.576;0.0;4.847552582483969;-1.2408373865667954;0.442;5.003842869220507;5.023326334198179
1454;9;105.71199999999953;70206.581;28.505;0.0;4.8488723787714445;-1.2406418539821602;0.438;5.005072982031824;5.024201384843658
1455;9;105.72599999999511;70206.595;27.576;0.0;4.849491182152776;-1.241789270210761;0.438;5.005956983173957;5.02508202096126
1456;9;105.74199999999837;70206.611;26.594;0.0;4.848802251447223;-1.2457687606517402;0.436;5.006278366077483;5.025228261348476
1457;9;105.75699999999779;70206.626;25.718;0.0;4.84596325561805;-1.2473178822306958;0.446;5.003914644968752;5.023751364680855
1458;9;105.77099999999336;70206.64;24.757;0.0;4.846654485087565;-1.2510552786089157;0.45;5.005516857224101;5.025703832097017
1459;9;105.78699999999662;70206.656;23.844;0.0;4.849544336831606;-1.250296352588621;0.44;5.008125522008401;5.027416955474443
1460;9;105.8009999999922;70206.67;22.935;0.0;4.8475613360526175;-1.2519525941902583;0.446;5.006619239056627;5.0264452851783785
1461;9;105.81699999999546;70206.686;22.197;0.0;4.847203650897099;-1.2545653871985871;0.44;5.006926956130568;5.026222989882852
1462;9;105.83099999999104;70206.7;21.3;0.0;4.848649729830009;-1.2564997059239182;0.448;5.00881180656326;5.028806987106138
1463;9;105.8469999999943;70206.716;20.44;0.0;4.848411305342293;-1.2596519336151286;0.444;5.0093727331504585;5.0290109544155195
1464;9;105.86099999998987;70206.73;19.649;0.0;4.846288686917289;-1.2611104969586218;0.444;5.007685465610008;5.027330277839494
1465;9;105.87699999999313;70206.746;18.955;0.0;4.8472385757549725;-1.2632289099300271;0.444;5.009138557593521;5.028777693353534
1466;9;105.89099999998871;70206.76;18.119;0.0;4.847860070768545;-1.2663928659868513;0.448;5.010538709238198;5.030527025747341
1467;9;105.90699999999197;70206.776;17.356;0.0;4.8471939038959535;-1.2667809785624624;0.444;5.009992294366706;5.029628096550854
1468;9;105.92099999998754;70206.79;16.618;0.0;4.848845201267602;-1.2683817024949664;0.444;5.011994805372396;5.031622792805506
1469;9;105.9369999999908;70206.806;15.973;0.0;4.847584385043825;-1.2755323727141314;0.438;5.012589869913801;5.031689696708498
1470;9;105.95100000000093;70206.82;15.239;0.0;4.84789587147047;-1.276277033477978;0.434;5.013080634380797;5.031832016950067
1471;9;105.96699999998964;70206.836;14.553;0.0;4.847467591387802;-1.278879511011335;0.402;5.013329717187934;5.029421323893997
1472;9;105.98199999998906;70206.851;13.912;0.0;4.846592794643577;-1.283423684324654;0.406;5.013645187942252;5.03005706434594
1473;9;105.99599999999919;70206.865;13.34;0.0;4.849197311950112;-1.2835853827711847;0.446;5.016204342437422;5.035992653398935
1474;9;106.01199999998789;70206.881;12.687;0.0;4.847845954640879;-1.2907795199178131;0.458;5.016744180139864;5.037607186846469
1475;9;106.02599999999802;70206.895;12.062;0.0;4.848234799350425;-1.2941352914466966;0.46;5.017984338576624;5.039024391903682
1476;9;106.04199999998673;70206.911;11.518;0.0;4.846722577688052;-1.2955117303969361;0.46;5.016878550320626;5.037923221791613
1477;9;106.05599999999686;70206.925;11.023;0.0;4.846693521272014;-1.3016992485311696;0.462;5.018451855180712;5.039672908311285
1478;9;106.07200000000012;70206.941;10.423;0.0;4.8434710360878785;-1.3074245845873584;0.464;5.016828751492881;5.038240439062592
1479;9;106.08599999999569;70206.955;9.908;0.0;4.846552904725574;-1.307745553767736;0.478;5.019887796724463;5.04259432154751
1480;9;106.10199999999895;70206.971;9.372;0.0;4.846163708319964;-1.3113683906206142;0.454;5.020457124979399;5.040942941926283
1481;9;106.11599999999453;70206.985;8.983;0.0;4.846129337217903;-1.3153652533996978;0.46;5.0214694366186565;5.042494948227047
1482;9;106.13099999999395;70207.0;8.48;0.0;4.844294501698202;-1.3209652006136186;0.466;5.021169015320596;5.0427467000054245
1483;9;106.1469999999972;70207.016;8.001;0.0;4.84321842803475;-1.325070902918972;0.468;5.0212127657985075;5.042975474798375
1484;9;106.16099999999278;70207.03;7.591;0.0;4.842283721836469;-1.3301322135861116;0.464;5.021649464905126;5.04304068478353
1485;9;106.17699999999604;70207.046;7.254;0.0;4.841814492332196;-1.3370712575666137;0.478;5.02303963014118;5.045731971277195
1486;9;106.19099999999162;70207.06;6.832;0.0;4.843091989428783;-1.3390459877390262;0.484;5.024796928767294;5.048053107421635
1487;9;106.20699999999488;70207.076;6.439;0.0;4.841800973308147;-1.3431404781995582;0.466;5.0246455605650295;5.046208379497012
1488;9;106.22099999999045;70207.09;6.086;0.0;4.841541348329144;-1.3464740082449722;0.486;5.025287542266618;5.048733591947594
1489;9;106.23699999999371;70207.106;5.802;0.0;4.844974159507846;-1.352247516531309;0.486;5.030143929577349;5.053567448077037
1490;9;106.25099999998929;70207.12;5.469;0.0;4.84465928972131;-1.3500045715798357;0.492;5.029238110963672;5.053246478925152
1491;9;106.26699999999255;70207.136;5.153;0.0;4.84341612090694;-1.3565149341418865;0.468;5.029792489438426;5.05151823581893
1492;9;106.28199999999197;70207.151;4.853;0.0;4.843880212736825;-1.363845594148801;0.474;5.032221211356119;5.054495654367748
1493;9;106.29699999999139;70207.166;4.686;0.0;4.843307015347954;-1.3618287913901796;0.474;5.031123184933753;5.053402467840647
1494;9;106.3119999999908;70207.181;4.402;0.0;4.8431317616857585;-1.3629550170399274;0.474;5.031259448639447;5.053538130807337
1495;9;106.32699999999022;70207.196;4.163;0.0;4.843910959610424;-1.3680452358193167;0.478;5.0333906218256015;5.0560365061856425
1496;9;106.34100000000035;70207.21;3.964;0.0;4.844912610866257;-1.3671998397368132;0.498;5.034124909923001;5.058697224454856
1497;9;106.35699999998906;70207.226;3.846;0.0;4.844905034304145;-1.3688109166960662;0.482;5.03455540411385;5.057575715408714
1498;9;106.37099999999919;70207.24;3.648;0.0;4.844575815053139;-1.3736170099311904;0.478;5.035547489376908;5.058183717281341
1499;9;106.38699999998789;70207.256;3.506;0.0;4.842765381147123;-1.3787604731422256;0.502;5.035211711451308;5.0601740068041545
1500;9;106.40099999999802;70207.27;3.396;0.0;4.8440971523707335;-1.379108694845946;0.482;5.036587933691413;5.059598997332293
1501;9;106.41699999998673;70207.286;3.335;0.0;4.843691022548919;-1.3780318155933853;0.484;5.035902541422797;5.0591076690171946
1502;9;106.43099999999686;70207.3;3.222;0.0;4.843951472047548;-1.3811979109853822;0.506;5.037020303002758;5.06237192755155
1503;9;106.44700000000012;70207.316;3.096;0.0;4.843989475516785;-1.3840340541123404;0.506;5.037835279349655;5.06318282327036
1504;9;106.46099999999569;70207.33;3.08;0.0;4.84331199589149;-1.3863611188334364;0.5;5.037823760450489;5.062575257846495
1505;9;106.47699999999895;70207.346;3.124;0.0;4.843955784040971;-1.3904802658359472;0.508;5.039577661612448;5.065116682508231
1506;9;106.49199999999837;70207.361;3.063;0.0;4.839427685711901;-1.3932322997347488;0.496;5.035986156281511;5.060353008067621
1507;9;106.50599999999395;70207.375;3.055;0.0;4.840946591769412;-1.3948216797887831;0.508;5.037885610330259;5.063433165627122
1508;9;106.5219999999972;70207.391;3.047;0.0;4.84191405056437;-1.396506237365967;0.496;5.039281828202776;5.0636328208169585
1509;9;106.53599999999278;70207.405;3.088;0.0;4.840106110599364;-1.4002615349959076;0.496;5.038587056730329;5.0629413909554986
1510;9;106.55199999999604;70207.421;57.603;0.0;4.840803526323389;-1.4008511648965378;0.5;5.0394208761183;5.06416456749353
1511;0;106.56599999999162;70207.435;5.1;0.0;4.856622989629561;-1.4060670893345857;0.534;5.056066803663517;5.084187990535776
1514;0;107.16699999998673;70208.036;5.092;0.0;4.851125642055214;-1.4196075154634535;0.55;5.054572730999716;5.084408076951134
1517;0;107.76599999998871;70208.635;5.08;0.0;4.851692374864711;-1.4043954601742417;0.556;5.050865817746339;5.081375946422228
1520;0;108.36699999999837;70209.236;5.088;0.0;4.856444385887782;-1.386833196120273;0.578;5.050580005017456;5.083546241265258
1523;0;108.96600000000035;70209.835;5.1;0.0;4.853181163614121;-1.3777925812805258;0.58;5.044965788178406;5.078196510956479
1526;0;109.56699999999546;70210.436;5.092;0.0;4.854542366891194;-1.3661216096540538;0.576;5.0431012129745465;5.075888675326257
1530;0;113.4829999999929;70214.352;5.08;0.0;4.868802245583146;-1.2699273429481919;0.596;5.031694621393765;5.066869522985859
1533;0;114.10899999999674;70214.978;5.08;0.0;4.866457800009115;-1.272955732456499;0.644;5.030191628165216;5.071248743264664
1536;0;114.71099999999569;70215.58;5.1;0.0;4.866775787050645;-1.2556585267529008;0.616;5.026150106913809;5.063757586736325
1539;0;115.31099999998696;70216.18;5.104;0.0;4.871248228785951;-1.2421325289290233;0.588;5.027121693959066;5.061392745665354
